Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,28,45240242,131072,345.16
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,29,46770818,262144,178.42
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,30,83205876,524288,158.7
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,31,157585537,1048576,150.29
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,32,303310199,2097152,144.63
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Pilot,33,604399054,4194304,144.1
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Warmup,1,615165866,4194304,146.67
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Warmup,2,607081981,4194304,144.74
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Warmup,3,604868096,4194304,144.21
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Warmup,4,602664770,4194304,143.69
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Warmup,5,608687561,4194304,145.12
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Warmup,6,633245967,4194304,150.98
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Warmup,7,611019063,4194304,145.68
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Warmup,8,611091784,4194304,145.7
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Warmup,9,612434163,4194304,146.02
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Warmup,10,626158800,4194304,149.29
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Warmup,11,614617618,4194304,146.54
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,1,610216655,4194304,145.49
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,2,612335795,4194304,145.99
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,3,610936716,4194304,145.66
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,4,615163506,4194304,146.67
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,5,611172517,4194304,145.71
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,6,606645694,4194304,144.64
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,7,614438087,4194304,146.49
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,8,612039117,4194304,145.92
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,9,618378076,4194304,147.43
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,10,614826737,4194304,146.59
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,11,616390085,4194304,146.96
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,12,616364772,4194304,146.95
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,13,621789974,4194304,148.25
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,14,608265473,4194304,145.02
MapperBenchmark.PrjAutoMapper,MapperBenchmarkAspNet,MapperBenchmark,PrjAutoMapper,Job-IMSJKE,Default,Default,Default,Default,Default,Default,DontRemove,Default,Default,Default,Default,Default,.NET 6.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,"Job-IMSJKE(OutlierMode=DontRemove, Runtime=.NET 6.0)",,1,Workload,Actual,15,608444747,4194304,145.06
